"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","lenis","raisedLarynxEjective","loweredLarynxImplosive","click"
25,"sgaw1245","ksw","Karen",NA,"006C","l","l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"006E","n","n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0070","p","p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0070+02B0","pʰ","pʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0073","s","s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0073+02B0","sʰ","sʰ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0074","t","t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0074+02B0","tʰ","tʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0078","x","xˠ xʷ x",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"007A","z","z",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"014B","ŋ","ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0253","ɓ","ɓ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","+","-"
25,"sgaw1245","ksw","Karen",NA,"0257","ɗ","ɗ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","+","-"
25,"sgaw1245","ksw","Karen",NA,"0263","ɣ","h ɣ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0266","ɦ","ɦ",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","+","-","+","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0272","ɲ","ɲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","-","+","-","+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0279","ɹ","r ɹ",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","-","+","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"03B8","θ","θ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
25,"sgaw1245","ksw","Karen",NA,"02E6+02E5","˦˥","˦˥ ˦˩̰",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
25,"sgaw1245","ksw","Karen",NA,"02E7+02E8+0324","˧˨̤","˧˨̤ ˩̤̆",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","+","0","+","-","0","0","0","0","0"
25,"sgaw1245","ksw","Karen",NA,"02E7+02E9","˧˩","˧̆ ˧˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
25,"sgaw1245","ksw","Karen",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"0065","e","e",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"0069","i","ɪ i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"006F","o","o",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"0075","u","ʊ u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"0254","ɔ","ɔ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"025B","ɛ","æ e̞ ɛ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"025C","ɜ","ə̆ ə ɜ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","0","-","-","0"
25,"sgaw1245","ksw","Karen",NA,"026A+0308","ɪ̈","ɪ̈",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","0","-","-","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0066","f","f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0068","h","h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006A+0325","j̥","j̥",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006B","k","k",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006B+02B0","kʰ","kʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006B+02B2+02B0","kʲʰ","kʲʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-,+","-","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006B+02B7","kʷ","kʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006B+02B7+02B0","kʷʰ","kʷʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006C","l","l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006D+0325","m̥","m̥",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006E","n","n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"006E+0325","n̥","n̥",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0070","p","p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0070+02B0","pʰ","pʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0074","t","t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0074+0073","ts","ts",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0074+0073+02B0","tsʰ","tsʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0074+02B0","tʰ","tʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"014B","ŋ","ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"014B+02B2","ŋʲ","ŋʲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-,+","-","0","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"014B+02B7","ŋʷ","ŋʷ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"014B+0325+02B2","ŋ̥ʲ","ŋ̥ʲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-,+","-","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0265","ɥ","ɥ",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"026C","ɬ","ɬ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"028D","ʍ","ʍ",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","-","-","+","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"02C0+0062","ˀb","ˀb",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","+,-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"03B8","θ","θ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
26,"lakk1238","lbc","Lakkia",NA,"02E5","˥","˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26,"lakk1238","lbc","Lakkia",NA,"02E5+02E6","˥˦","˥˦",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26,"lakk1238","lbc","Lakkia",NA,"02E7+02E8+02E5","˧˨˥","˧˨˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26,"lakk1238","lbc","Lakkia",NA,"02E8+02E7","˨˧","˨˧",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26,"lakk1238","lbc","Lakkia",NA,"02E8+02E7+02E9","˨˧˩","˨˧˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26,"lakk1238","lbc","Lakkia",NA,"02E9","˩","˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26,"lakk1238","lbc","Lakkia",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0061+0303","ã","ã",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0061+0306","ă","ă",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0061+0306+0303","ẵ","ẵ",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0065+0306","ĕ","ĕ",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0069","i","i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0069+0065","ie","ie",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+,-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0069+0065+0303","iẽ","iẽ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-,+","-","-","0","0","-","0","0","0","+","+,-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0069+0303","ĩ","ĩ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0069+0306","ĭ","ĭ",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"006F+0306+0303","ŏ̃","ŏ̃",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0075","u","u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0075+006F","uo","uo",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+,-","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0075+0303","ũ","ũ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0075+0306","ŭ","ŭ",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
26,"lakk1238","lbc","Lakkia",NA,"0075+0306+0303","ŭ̃","ŭ̃",NA,"vowel","spa","0","-","+","+","-","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
